,date,acdc,load,pv,ess_charge,ess_discharge,workday,,,
3699,2023-10-24 19:30,0,0,0,0,0,1,,,
3700,2023-10-24 19:45,0,0,0,0,0,1,,,
3701,2023-10-24 20:00,0,0,0,0,0,1,,,
3702,2023-10-24 20:15,0,0,0,0,0,1,,,
3703,2023-10-24 20:30,0,0,0,0,0,1,,,
3704,2023-10-24 20:45,0,0,0,0,0,1,,,
3705,2023-10-24 21:00,0,0,0,0,0,1,,,
3706,2023-10-24 21:15,0,0,0,0,0,1,,,
3707,2023-10-24 21:30,0,0,0,0,0,1,,,
3708,2023-10-24 21:45,0,0,0,0,0,1,,,
3709,2023-10-24 22:00,0,0,0,0,0,1,,,
3710,2023-10-24 22:15,0,0,0,0,0,1,,,
3711,2023-10-24 22:30,0,0,0,0,0,1,,,
3712,2023-10-24 22:45,0,0,0,0,0,1,,,
3713,2023-10-24 23:00,0,0,0,0,0,1,,,
3714,2023-10-24 23:15,0,0,0,0,0,1,,,
3715,2023-10-24 23:30,0,0,0,0,0,1,,,
3716,2023-10-24 23:45,0,0,0,0,0,1,,,
3717,2023-10-25 0:00,0,0,0,0,0,1,,,
3718,2023-10-25 0:15,0,0,0,0,0,1,,,
3719,2023-10-25 0:30,0,0,0,0,0,1,,,
3720,2023-10-25 0:45,0,0,0,0,0,1,,,
3721,2023-10-25 1:00,0,0,0,0,0,1,,,
3722,2023-10-25 1:15,0,0,0,0,0,1,,,
3723,2023-10-25 1:30,0,0,0,0,0,1,,,
3724,2023-10-25 1:45,0,0,0,0,0,1,,,
3725,2023-10-25 2:00,0,0,0,0,0,1,,,
3726,2023-10-25 2:15,0,0,0,0,0,1,,,
3727,2023-10-25 2:30,0,0,0,0,0,1,,,
3728,2023-10-25 2:45,0,0,0,0,0,1,,,
3729,2023-10-25 3:00,0,0,0,0,0,1,,,
3730,2023-10-25 3:15,0,0,0,0,0,1,,,
3731,2023-10-25 3:30,0,0,0,0,0,1,,,
3732,2023-10-25 3:45,0,0,0,0,0,1,,,
3733,2023-10-25 4:00,0,0,0,0,0,1,,,
3734,2023-10-25 4:15,0,0,0,0,0,1,,,
3735,2023-10-25 4:30,0,0,0,0,0,1,,,
3736,2023-10-25 4:45,0,0,0,0,0,1,,,
3737,2023-10-25 5:00,0,0,0,0,0,1,,,
3738,2023-10-25 5:15,0,0,0,0,0,1,,,
3739,2023-10-25 5:30,0,0,0,0,0,1,,,
3740,2023-10-25 5:45,0,0,0,0,0,1,,,
3741,2023-10-25 6:00,0,0,0,0,0,1,,,
3742,2023-10-25 6:15,0,0,0,0,0,1,,,
3743,2023-10-25 6:30,0,0,0,0,0,1,,,
3744,2023-10-25 6:45,0,0,0,0,0,1,,,
3745,2023-10-25 7:00,0,0,0,0,0,1,,,
3746,2023-10-25 7:30,0,0,0,0,0,1,,,
3747,2023-10-25 7:45,0,0,0,0,0,1,,,
3748,2023-10-25 8:00,0,0,0,0,0,1,,,
3749,2023-10-25 8:15,0,0,0,0,0,1,,,
3750,2023-10-25 8:45,0,0,0,0,0,1,,,
3751,2023-10-25 9:00,0,0,0,0,0,1,,,
3752,2023-10-25 9:30,0,0,0,0,0,1,,,
3753,2023-10-25 10:00,0,0,0,0,0,1,,,
3754,2023-10-25 10:15,0,0,0,0,0,1,,,
3755,2023-10-25 10:45,0,0,0,0,0,1,,,
3756,2023-10-25 11:00,0,0,0,0,0,1,,,
3757,2023-10-25 11:15,0,0,0,0,0,1,,,
3758,2023-10-25 11:30,0,0,0,0,0,1,,,
3759,2023-10-25 12:00,0,0,0,0,0,1,,,
3760,2023-10-25 12:15,0,0,0,0,0,1,,,
3761,2023-10-25 12:30,0,0,0,0,0,1,,,
3762,2023-10-25 12:45,0,0,0,0,0,1,,,
3763,2023-10-25 13:15,0,0,0,0,0,1,,,
3764,2023-10-25 13:30,0,0,0,0,0,1,,,
3765,2023-10-25 14:00,0,0,0,0,0,1,,,
3766,2023-10-25 14:15,0,0,0,0,0,1,,,
3767,2023-10-25 14:30,0,0,0,0,0,1,,,
3768,2023-10-25 14:45,0,0,0,0,0,1,,,
3769,2023-10-25 15:15,0,0,0,0,0,1,,,
3770,2023-10-25 15:30,0,0,0,0,0,1,,,
3771,2023-10-25 15:45,0,0,0,0,0,1,,,
3772,2023-10-25 16:00,0,0,0,0,0,1,,,
3773,2023-10-25 16:30,0,0,0,0,0,1,,,
3774,2023-10-25 16:45,0,0,0,0,0,1,,,
3775,2023-10-25 17:15,0,0,0,0,0,1,,,
3776,2023-10-25 17:30,0,0,0,0,0,1,,,
3777,2023-10-25 17:45,0,0,0,0,0,1,,,
3778,2023-10-25 18:00,0,0,0,0,0,1,,,
3779,2023-10-25 18:30,0,0,0,0,0,1,,,
3780,2023-10-25 18:45,0,0,0,0,0,1,,,
3781,2023-10-25 19:00,0,0,0,0,0,1,,,
3782,2023-10-25 19:15,0,0,0,0,0,1,,,
3783,2023-10-25 19:45,0,0,0,0,0,1,,,
3784,2023-10-25 20:00,0,0,0,0,0,1,,,
3785,2023-10-25 20:30,0,0,0,0,0,1,,,
3786,2023-10-25 21:00,0,0,0,0,0,1,,,
3787,2023-10-25 21:15,0,0,0,0,0,1,,,
3788,2023-10-25 21:45,0,0,0,0,0,1,,,
3789,2023-10-25 22:00,0,0,0,0,0,1,,,
3790,2023-10-25 22:15,0,0,0,0,0,1,,,
3791,2023-10-25 22:30,0,0,0,0,0,1,,,
3792,2023-10-25 23:00,0,0,0,0,0,1,,,
3793,2023-10-25 23:15,0,0,0,0,0,1,,,
3794,2023-10-25 23:30,0,0,0,0,0,1,,,
3795,2023-10-25 23:45,0,0,0,0,0,1,,,
3796,2023-10-26 0:15,0,0,0,0,0,1,,,
3797,2023-10-26 0:30,0,0,0,0,0,1,,,
3798,2023-10-26 1:00,0,0,0,0,0,1,,,
3799,2023-10-26 1:15,0,0,0,0,0,1,,,
3800,2023-10-26 1:30,0,0,0,0,0,1,,,
3801,2023-10-26 1:45,0,0,0,0,0,1,,,
3802,2023-10-26 2:15,0,0,0,0,0,1,,,
3803,2023-10-26 2:30,0,0,0,0,0,1,,,
3804,2023-10-26 2:45,0,0,0,0,0,1,,,
3805,2023-10-26 3:00,0,0,0,0,0,1,,,
3806,2023-10-26 3:30,0,0,0,0,0,1,,,
3807,2023-10-26 3:45,0,0,0,0,0,1,,,
3808,2023-10-26 4:15,0,0,0,0,0,1,,,
3809,2023-10-26 4:30,0,0,0,0,0,1,,,
3810,2023-10-26 4:45,0,0,0,0,0,1,,,
3811,2023-10-26 5:00,0,0,0,0,0,1,,,
3812,2023-10-26 5:30,0,0,0,0,0,1,,,
3813,2023-10-26 5:45,0,0,0,0,0,1,,,
3814,2023-10-26 6:00,0,0,0,0,0,1,,,
3815,2023-10-26 6:15,0,0,0,0,0,1,,,
3816,2023-10-26 6:45,0,0,0,0,0,1,,,
3817,2023-10-26 7:00,0,0,0,0,0,1,,,
3818,2023-10-26 7:30,0,0,0,0,0,1,,,
3819,2023-10-26 8:00,0,0,0,0,0,1,,,
3820,2023-10-26 8:15,0,0,0,0,0,1,,,
3821,2023-10-26 8:45,0,0,0,0,0,1,,,
3822,2023-10-26 9:00,0,0,0,0,0,1,,,
3823,2023-10-26 9:15,0,0,0,0,0,1,,,
3824,2023-10-26 9:30,0,0,0,0,0,1,,,
3825,2023-10-26 10:00,0,0,0,0,0,1,,,
3826,2023-10-26 10:15,0,0,0,0,0,1,,,
3827,2023-10-26 10:30,0,0,0,0,0,1,,,
3828,2023-10-26 10:45,0,0,0,0,0,1,,,
3829,2023-10-26 11:15,0,0,0,0,0,1,,,
3830,2023-10-26 11:30,0,0,0,0,0,1,,,
3831,2023-10-26 12:00,0,0,0,0,0,1,,,
3832,2023-10-26 12:15,0,0,0,0,0,1,,,
3833,2023-10-26 12:30,0,0,0,0,0,1,,,
3834,2023-10-26 12:45,0,0,0,0,0,1,,,
3835,2023-10-26 13:15,0,0,0,0,0,1,,,
3836,2023-10-26 13:30,0,0,0,0,0,1,,,
3837,2023-10-26 13:45,0,0,0,0,0,1,,,
3838,2023-10-26 14:00,0,0,0,0,0,1,,,
3839,2023-10-26 14:30,0,0,0,0,0,1,,,
3840,2023-10-26 14:45,0,0,0,0,0,1,,,
3841,2023-10-26 15:15,0,0,0,0,0,1,,,
3842,2023-10-26 15:45,0,0,0,0,0,1,,,
3843,2023-10-26 16:00,0,0,0,0,0,1,,,
3844,2023-10-26 16:15,0,0,0,0,0,1,,,
3845,2023-10-26 16:30,0,0,0,0,0,1,,,
3846,2023-10-26 17:00,0,0,0,0,0,1,,,
3847,2023-10-26 17:15,0,0,0,0,0,1,,,
3848,2023-10-26 17:30,0,0,0,0,0,1,,,
3849,2023-10-26 17:45,0,0,0,0,0,1,,,
3850,2023-10-26 18:15,0,0,0,0,0,1,,,
3851,2023-10-26 18:30,0,0,0,0,0,1,,,
3852,2023-10-26 19:00,0,0,0,0,0,1,,,
3853,2023-10-26 19:15,0,0,0,0,0,1,,,
3854,2023-10-26 19:30,0,0,0,0,0,1,,,
3855,2023-10-26 19:45,0,0,0,0,0,1,,,
3856,2023-10-26 20:15,0,0,0,0,0,1,,,
3857,2023-10-26 20:30,0,0,0,0,0,1,,,
3858,2023-10-26 20:45,0,0,0,0,0,1,,,
3859,2023-10-26 21:00,0,0,0,0,0,1,,,
3860,2023-10-26 21:30,0,0,0,0,0,1,,,
3861,2023-10-26 21:45,0,0,0,0,0,1,,,
3862,2023-10-26 22:00,0,0,0,0,0,1,,,
3863,2023-10-26 22:15,0,0,0,0,0,1,,,
3864,2023-10-26 22:30,0,0,0,0,0,1,,,
3865,2023-10-26 22:45,0,0,0,0,0,1,,,
3866,2023-10-26 23:00,0,0,0,0,0,1,,,
3867,2023-10-26 23:15,0,0,0,0,0,1,,,
3868,2023-10-26 23:30,0,0,0,0,0,1,,,
3869,2023-10-26 23:45,0,0,0,0,0,1,,,
3870,2023-10-27 0:00,0,0,0,0,0,1,,,
3871,2023-10-27 0:15,0,0,0,0,0,1,,,
3872,2023-10-27 0:30,0,0,0,0,0,1,,,
3873,2023-10-27 0:45,0,0,0,0,0,1,,,
3874,2023-10-27 1:00,0,0,0,0,0,1,,,
3875,2023-10-27 1:15,0,0,0,0,0,1,,,
3876,2023-10-27 1:30,0,0,0,0,0,1,,,
3877,2023-10-27 1:45,0,0,0,0,0,1,,,
3878,2023-10-27 2:00,0,0,0,0,0,1,,,
3879,2023-10-27 2:15,0,0,0,0,0,1,,,
3880,2023-10-27 2:30,0,0,0,0,0,1,,,
3881,2023-10-27 2:45,0,0,0,0,0,1,,,
3882,2023-10-27 3:00,0,0,0,0,0,1,,,
3883,2023-10-27 3:15,0,0,0,0,0,1,,,
3884,2023-10-27 3:30,0,0,0,0,0,1,,,
3885,2023-10-27 3:45,0,0,0,0,0,1,,,
3886,2023-10-27 4:00,0,0,0,0,0,1,,,
3887,2023-10-27 4:15,0,0,0,0,0,1,,,
3888,2023-10-27 4:30,0,0,0,0,0,1,,,
3889,2023-10-27 4:45,0,0,0,0,0,1,,,
3890,2023-10-27 5:00,0,0,0,0,0,1,,,
3891,2023-10-27 5:15,0,0,0,0,0,1,,,
3892,2023-10-27 5:30,0,0,0,0,0,1,,,
3893,2023-10-27 5:45,0,0,0,0,0,1,,,
3894,2023-10-27 6:00,0,0,0,0,0,1,,,
3895,2023-10-27 6:15,0,0,0,0,0,1,,,
3896,2023-10-27 6:30,0,0,0,0,0,1,,,
3897,2023-10-27 6:45,0,0,0,0,0,1,,,
3898,2023-10-27 7:00,0,0,0,0,0,1,,,
3899,2023-10-27 7:15,0,0,0,0,0,1,,,
3900,2023-10-27 7:30,0,0,0,0,0,1,,,
3901,2023-10-27 7:45,0,0,0,0,0,1,,,
3902,2023-10-27 8:00,0,0,0,0,0,1,,,
3903,2023-10-27 8:15,0,0,0,0,0,1,,,
3904,2023-10-27 8:30,0,0,0,0,0,1,,,
3905,2023-10-27 8:45,0,0,0,0,0,1,,,
3906,2023-10-27 9:00,0,0,0,0,0,1,,,
3907,2023-10-27 9:15,0,0,0,0,0,1,,,
3908,2023-10-27 9:30,0,0,0,0,0,1,,,
3909,2023-10-27 9:45,0,0,0,0,0,1,,,
3910,2023-10-27 10:00,0,0,0,0,0,1,,,
3911,2023-10-27 10:15,0,0,0,0,0,1,,,
3912,2023-10-27 10:30,0,0,0,0,0,1,,,
3913,2023-10-27 10:45,0,0,0,0,0,1,,,
3914,2023-10-27 11:00,0,0,0,0,0,1,,,
3915,2023-10-27 11:15,0,0,0,0,0,1,,,
3916,2023-10-27 11:30,0,0,0,0,0,1,,,
3917,2023-10-27 11:45,0,0,0,0,0,1,,,
3918,2023-10-27 12:00,0,0,0,0,0,1,,,
3919,2023-10-27 12:15,0,0,0,0,0,1,,,
3920,2023-10-27 12:30,0,0,0,0,0,1,,,
3921,2023-10-27 12:45,0,0,0,0,0,1,,,
3922,2023-10-27 13:00,0,0,0,0,0,1,,,
3923,2023-10-27 13:15,0,0,0,0,0,1,,,
3924,2023-10-27 13:30,0,0,0,0,0,1,,,
3925,2023-10-27 13:45,0,0,0,0,0,1,,,
3926,2023-10-27 14:00,0,0,0,0,0,1,,,
3927,2023-10-27 14:15,0,0,0,0,0,1,,,
3928,2023-10-27 14:30,0,0,0,0,0,1,,,
3929,2023-10-27 14:45,0,0,0,0,0,1,,,
3930,2023-10-27 15:00,0,0,0,0,0,1,,,
3931,2023-10-27 15:15,0,0,0,0,0,1,,,
3932,2023-10-27 15:30,0,0,0,0,0,1,,,
3933,2023-10-27 15:45,0,0,0,0,0,1,,,
3934,2023-10-27 16:00,0,0,0,0,0,1,,,
3935,2023-10-27 16:15,0,0,0,0,0,1,,,
3936,2023-10-27 16:30,0,0,0,0,0,1,,,
3937,2023-10-27 16:45,0,0,0,0,0,1,,,
3938,2023-10-27 17:00,0,0,0,0,0,1,,,
3939,2023-10-27 17:15,0,0,0,0,0,1,,,
3940,2023-10-27 17:30,0,0,0,0,0,1,,,
3941,2023-10-27 17:45,0,0,0,0,0,1,,,
3942,2023-10-27 18:00,0,0,0,0,0,1,,,
3943,2023-10-27 18:15,0,0,0,0,0,1,,,
3944,2023-10-27 18:45,0,0,0,0,0,1,,,
3945,2023-10-27 19:00,0,0,0,0,0,1,,,
3946,2023-10-27 19:15,0,0,0,0,0,1,,,
3947,2023-10-27 19:30,0,0,0,0,0,1,,,
3948,2023-10-27 19:45,0,0,0,0,0,1,,,
3949,2023-10-27 20:00,0,0,0,0,0,1,,,
3950,2023-10-27 20:15,0,0,0,0,0,1,,,
3951,2023-10-27 20:30,0,0,0,0,0,1,,,
3952,2023-10-27 20:45,0,0,0,0,0,1,,,
3953,2023-10-27 21:00,0,0,0,0,0,1,,,
3954,2023-10-27 21:15,0,0,0,0,0,1,,,
3955,2023-10-27 21:30,0,0,0,0,0,1,,,
3956,2023-10-27 21:45,0,0,0,0,0,1,,,
3957,2023-10-27 22:00,0,0,0,0,0,1,,,
3958,2023-10-27 22:15,0,0,0,0,0,1,,,
3959,2023-10-27 22:30,0,0,0,0,0,1,,,
3960,2023-10-27 22:45,0,0,0,0,0,1,,,
3961,2023-10-27 23:00,0,0,0,0,0,1,,,
3962,2023-10-27 23:15,0,0,0,0,0,1,,,
3963,2023-10-27 23:30,0,0,0,0,0,1,,,
3964,2023-10-27 23:45,0,0,0,0,0,1,,,
3965,2023-10-28 0:00,0,0,0,0,0,0,,,
3966,2023-10-28 0:15,0,0,0,0,0,0,,,
3967,2023-10-28 0:30,0,0,0,0,0,0,,,
3968,2023-10-28 0:45,0,0,0,0,0,0,,,
3969,2023-10-28 1:00,0,0,0,0,0,0,,,
3970,2023-10-28 1:15,0,0,0,0,0,0,,,
3971,2023-10-28 1:30,0,0,0,0,0,0,,,
3972,2023-10-28 1:45,0,0,0,0,0,0,,,
3973,2023-10-28 2:00,0,0,0,0,0,0,,,
3974,2023-10-28 2:15,0,0,0,0,0,0,,,
3975,2023-10-28 2:30,0,0,0,0,0,0,,,
3976,2023-10-28 2:45,0,0,0,0,0,0,,,
3977,2023-10-28 3:00,0,0,0,0,0,0,,,
3978,2023-10-28 3:15,0,0,0,0,0,0,,,
3979,2023-10-28 3:30,0,0,0,0,0,0,,,
3980,2023-10-28 3:45,0,0,0,0,0,0,,,
3981,2023-10-28 4:00,0,0,0,0,0,0,,,
3982,2023-10-28 4:15,0,0,0,0,0,0,,,
3983,2023-10-28 4:30,0,0,0,0,0,0,,,
3984,2023-10-28 4:45,0,0,0,0,0,0,,,
3985,2023-10-28 5:00,0,0,0,0,0,0,,,
3986,2023-10-28 5:15,0,0,0,0,0,0,,,
3987,2023-10-28 5:30,0,0,0,0,0,0,,,
3988,2023-10-28 5:45,0,0,0,0,0,0,,,
3989,2023-10-28 6:00,0,0,0,0,0,0,,,
3990,2023-10-28 6:15,0,0,0,0,0,0,,,
3991,2023-10-28 6:30,0,0,0,0,0,0,,,
3992,2023-10-28 6:45,0,0,0,0,0,0,,,
3993,2023-10-28 7:00,0,0,0,0,0,0,,,
3994,2023-10-28 7:15,0,0,0,0,0,0,,,
3995,2023-10-28 7:30,0,0,0,0,0,0,,,
3996,2023-10-28 7:45,0,0,0,0,0,0,,,
3997,2023-10-28 8:00,0,0,0,0,0,0,,,
3998,2023-10-28 8:15,0,0,0,0,0,0,,,
3999,2023-10-28 8:30,0,0,0,0,0,0,,,
4000,2023-10-28 8:45,0,0,0,0,0,0,,,
4001,2023-10-28 9:00,0,0,0,0,0,0,,,
4002,2023-10-28 9:15,0,0,0,0,0,0,,,
4003,2023-10-28 9:30,0,0,0,0,0,0,,,
4004,2023-10-28 9:45,0,0,0,0,0,0,,,
4005,2023-10-28 10:00,0,0,0,0,0,0,,,
4006,2023-10-28 10:15,0,0,0,0,0,0,,,
4007,2023-10-28 10:30,0,0,0,0,0,0,,,
4008,2023-10-28 10:45,0,0,0,0,0,0,,,
4009,2023-10-28 11:00,0,0,0,0,0,0,,,
4010,2023-10-28 11:15,0,0,0,0,0,0,,,
4011,2023-10-28 11:30,0,0,0,0,0,0,,,
4012,2023-10-28 11:45,0,0,0,0,0,0,,,
4013,2023-10-28 12:00,0,0,0,0,0,0,,,
4014,2023-10-28 12:15,0,0,0,0,0,0,,,
4015,2023-10-28 12:30,0,0,0,0,0,0,,,
4016,2023-10-28 12:45,0,0,0,0,0,0,,,
4017,2023-10-28 13:00,0,0,0,0,0,0,,,
4018,2023-10-28 13:15,0,0,0,0,0,0,,,
4019,2023-10-28 13:30,0,0,0,0,0,0,,,
4020,2023-10-28 13:45,0,0,0,0,0,0,,,
4021,2023-10-28 14:00,0,0,0,0,0,0,,,
4022,2023-10-28 14:15,0,0,0,0,0,0,,,
4023,2023-10-28 14:30,0,0,0,0,0,0,,,
4024,2023-10-28 14:45,0,0,0,0,0,0,,,
4025,2023-10-28 15:00,0,0,0,0,0,0,,,
4026,2023-10-28 15:15,0,0,0,0,0,0,,,
4027,2023-10-28 15:30,0,0,0,0,0,0,,,
4028,2023-10-28 15:45,0,0,0,0,0,0,,,
4029,2023-10-28 16:00,0,0,0,0,0,0,,,
4030,2023-10-28 16:15,0,0,0,0,0,0,,,
4031,2023-10-28 16:30,0,0,0,0,0,0,,,
4032,2023-10-28 16:45,0,0,0,0,0,0,,,
4033,2023-10-28 17:00,0,0,0,0,0,0,,,
4034,2023-10-28 17:15,0,0,0,0,0,0,,,
4035,2023-10-28 17:30,0,0,0,0,0,0,,,
4036,2023-10-28 17:45,0,0,0,0,0,0,,,
4037,2023-10-28 18:00,0,0,0,0,0,0,,,
4038,2023-10-28 18:15,0,0,0,0,0,0,,,
4039,2023-10-28 18:30,0,0,0,0,0,0,,,
4040,2023-10-28 18:45,0,0,0,0,0,0,,,
4041,2023-10-28 19:00,0,0,0,0,0,0,,,
4042,2023-10-28 19:15,0,0,0,0,0,0,,,
4043,2023-10-28 19:30,0,0,0,0,0,0,,,
4044,2023-10-28 19:45,0,0,0,0,0,0,,,
4045,2023-10-28 20:00,0,0,0,0,0,0,,,
4046,2023-10-28 20:15,0,0,0,0,0,0,,,
4047,2023-10-28 20:30,0,0,0,0,0,0,,,
4048,2023-10-28 20:45,0,0,0,0,0,0,,,
4049,2023-10-28 21:00,0,0,0,0,0,0,,,
4050,2023-10-28 21:15,0,0,0,0,0,0,,,
4051,2023-10-28 21:30,0,0,0,0,0,0,,,
4052,2023-10-28 21:45,0,0,0,0,0,0,,,
4053,2023-10-28 22:00,0,0,0,0,0,0,,,
4054,2023-10-28 22:15,0,0,0,0,0,0,,,
4055,2023-10-28 22:30,0,0,0,0,0,0,,,
4056,2023-10-28 22:45,0,0,0,0,0,0,,,
4057,2023-10-28 23:00,0,0,0,0,0,0,,,
4058,2023-10-28 23:15,0,0,0,0,0,0,,,
4059,2023-10-28 23:30,0,0,0,0,0,0,,,
4060,2023-10-28 23:45,0,0,0,0,0,0,,,
4061,2023-10-29 0:00,0,0,0,0,0,0,,,
4062,2023-10-29 0:15,0,0,0,0,0,0,,,
4063,2023-10-29 0:30,0,0,0,0,0,0,,,
4064,2023-10-29 0:45,0,0,0,0,0,0,,,
4065,2023-10-29 1:00,0,0,0,0,0,0,,,
4066,2023-10-29 1:15,0,0,0,0,0,0,,,
4067,2023-10-29 1:30,0,0,0,0,0,0,,,
4068,2023-10-29 1:45,0,0,0,0,0,0,,,
4069,2023-10-29 2:00,0,0,0,0,0,0,,,
4070,2023-10-29 2:15,0,0,0,0,0,0,,,
4071,2023-10-29 2:30,0,0,0,0,0,0,,,
4072,2023-10-29 2:45,0,0,0,0,0,0,,,
4073,2023-10-29 3:00,0,0,0,0,0,0,,,
4074,2023-10-29 3:15,0,0,0,0,0,0,,,
4075,2023-10-29 3:30,0,0,0,0,0,0,,,
4076,2023-10-29 3:45,0,0,0,0,0,0,,,
4077,2023-10-29 4:00,0,0,0,0,0,0,,,
4078,2023-10-29 4:15,0,0,0,0,0,0,,,
4079,2023-10-29 4:30,0,0,0,0,0,0,,,
4080,2023-10-29 4:45,0,0,0,0,0,0,,,
4081,2023-10-29 5:00,0,0,0,0,0,0,,,
4082,2023-10-29 5:15,0,0,0,0,0,0,,,
4083,2023-10-29 5:30,0,0,0,0,0,0,,,
4084,2023-10-29 5:45,0,0,0,0,0,0,,,
4085,2023-10-29 6:00,0,0,0,0,0,0,,,
4086,2023-10-29 6:15,0,0,0,0,0,0,,,
4087,2023-10-29 6:30,0,0,0,0,0,0,,,
4088,2023-10-29 6:45,0,0,0,0,0,0,,,
4089,2023-10-29 7:00,0,0,0,0,0,0,,,
4090,2023-10-29 7:15,0,0,0,0,0,0,,,
4091,2023-10-29 7:30,0,0,0,0,0,0,,,
4092,2023-10-29 7:45,0,0,0,0,0,0,,,
4093,2023-10-29 8:00,0,0,0,0,0,0,,,
4094,2023-10-29 8:15,0,0,0,0,0,0,,,
4095,2023-10-29 8:30,0,0,0,0,0,0,,,
4096,2023-10-29 8:45,0,0,0,0,0,0,,,
4097,2023-10-29 9:00,0,0,0,0,0,0,,,
4098,2023-10-29 9:15,0,0,0,0,0,0,,,
4099,2023-10-29 9:30,0,0,0,0,0,0,,,
4100,2023-10-29 9:45,0,0,0,0,0,0,,,
4101,2023-10-29 10:00,0,0,0,0,0,0,,,
4102,2023-10-29 10:15,0,0,0,0,0,0,,,
4103,2023-10-29 10:30,0,0,0,0,0,0,,,
4104,2023-10-29 10:45,0,0,0,0,0,0,,,
4105,2023-10-29 11:00,0,0,0,0,0,0,,,
4106,2023-10-29 11:15,0,0,0,0,0,0,,,
4107,2023-10-29 11:30,0,0,0,0,0,0,,,
4108,2023-10-29 11:45,0,0,0,0,0,0,,,
4109,2023-10-29 12:00,0,0,0,0,0,0,,,
4110,2023-10-29 12:15,0,0,0,0,0,0,,,
4111,2023-10-29 12:30,0,0,0,0,0,0,,,
4112,2023-10-29 12:45,0,0,0,0,0,0,,,
4113,2023-10-29 13:00,0,0,0,0,0,0,,,
4114,2023-10-29 13:15,0,0,0,0,0,0,,,
4115,2023-10-29 13:30,0,0,0,0,0,0,,,
4116,2023-10-29 13:45,0,0,0,0,0,0,,,
4117,2023-10-29 14:00,0,0,0,0,0,0,,,
4118,2023-10-29 14:15,0,0,0,0,0,0,,,
4119,2023-10-29 14:30,0,0,0,0,0,0,,,
4120,2023-10-29 14:45,0,0,0,0,0,0,,,
4121,2023-10-29 15:00,0,0,0,0,0,0,,,
4122,2023-10-29 15:15,0,0,0,0,0,0,,,
4123,2023-10-29 15:30,0,0,0,0,0,0,,,
4124,2023-10-29 15:45,0,0,0,0,0,0,,,
4125,2023-10-29 16:00,0,0,0,0,0,0,,,
4126,2023-10-29 16:15,0,0,0,0,0,0,,,
4127,2023-10-29 16:30,0,0,0,0,0,0,,,
4128,2023-10-29 16:45,0,0,0,0,0,0,,,
4129,2023-10-29 17:00,0,0,0,0,0,0,,,
4130,2023-10-29 17:15,0,0,0,0,0,0,,,
4131,2023-10-29 17:30,0,0,0,0,0,0,,,
4132,2023-10-29 17:45,0,0,0,0,0,0,,,
4133,2023-10-29 18:00,0,0,0,0,0,0,,,
4134,2023-10-29 18:15,0,0,0,0,0,0,,,
4135,2023-11-02 9:45,43.81,21.02,0.59,23.38,0,1,,,
4136,2023-11-02 10:00,43.81,21.02,0.59,23.38,0,1,,,
4137,2023-11-02 10:15,182.16,33.91,0.03,147.66,0,1,,,
4138,2023-11-02 10:30,165.74,33.91,14.98,146.44,0,1,,,
4139,2023-11-02 10:45,19.6,33.73,61.13,46.24,0,1,150,,
4140,2023-11-02 11:00,5.47,33.73,112.96,84.32,0,1,150,,
4141,2023-11-02 11:15,29.13,33.84,103.8,99.02,0,1,44.79,,
4142,2023-11-02 11:30,27.69,33.72,120.9,92.32,0,1,87.26,,
4143,2023-11-02 11:45,0,33.71,165.83,71.56,0,1,103.04,,
4144,2023-11-02 12:00,41.5,34.2,141,147.96,0,1,130.17,,
4145,2023-11-02 12:15,9.91,33.4,153.05,129.82,0,1,143.69,,
4146,2023-11-02 12:30,48.98,33.4,110.33,125.53,0,1,131.57,,
4147,2023-11-02 12:45,55.47,33.4,59.93,81.98,0,1,129.4,,
4148,2023-11-02 13:00,57.32,33.4,14.23,38.36,0,1,83.64,,
4149,2023-11-02 13:15,34.35,47.4,0.18,0.53,-13.46,1,33.44,,
4150,2023-11-02 13:30,216.53,73.5,0.02,143.36,-0.38,1,-14.76,,
4151,2023-11-02 13:45,238.7,90.2,0.04,147.61,0,1,150,,
4152,2023-11-02 14:00,239,91.2,0.02,147.75,0,1,150,,
4153,2023-11-02 14:15,255.1,114.4,6.55,147.27,0,1,150,,
4154,2023-11-02 14:30,132.21,160.32,29.11,1.09,0,1,150,,
4155,2023-11-02 14:45,137.17,205.84,68.59,0,0,1,150,,
4156,2023-11-02 15:00,173.93,229.85,56.08,0,0,1,0,,
4157,2023-11-02 15:15,11.76,237.91,34.19,0,-191.15,1,0,,
4158,2023-11-02 15:30,188.32,237.02,45.04,0,-4.11,1,0,,
4159,2023-11-02 15:45,19.26,234.52,45,0,-171.13,1,-197.64,,
4160,2023-11-02 16:00,3.85,242.17,52.02,0,-185.5,1,0,,
4161,2023-11-02 16:15,4.52,227.42,32.22,0,-199.68,1,-183.98,,
4162,2023-11-02 16:30,34.71,246.12,0.77,0,-200.04,1,-182.74,,
4163,2023-11-02 16:45,1.86,219.9,0.02,0,-218.83,1,-197.65,,
4164,2023-11-02 17:00,191.33,194.5,0.03,0,-3,1,-222.27,,
4165,2023-11-02 17:15,185.92,185.9,0.03,0,0,1,-216.46,,
4166,2023-11-02 17:30,170.3,170.2,0.04,0,0,1,0,,
4167,2023-11-02 17:45,125.54,125.6,0.03,0,0,1,0,,
4168,2023-11-02 18:00,236.4,93.5,0.02,142.21,0,1,0,,
